category,name,description,showroom,warehouse,source_row
Small Items,CS- Broom Set for Maxi,,0.0,0.0,1050
Small Items,"CS- Cleaning Gloves, L",,0.0,0.0,1051
Small Items,"CS- Cleaning Gloves, M",,0.0,0.0,1052
Small Items,CS- Corner Scrub Brush,,0.0,0.0,1053
Small Items,CS- Dish Brush,,0.0,0.0,1054
Small Items,CS- Face Towel,,0.0,0.0,1055
Small Items,CS- Feeder Duster,,0.0,0.0,1056
Small Items,CS- Glass Squeege Cleaner,,0.0,0.0,1057
Small Items,"CS- Hand Towel, White",,0.0,0.0,1058
Small Items,CS- Laundry Brush,,0.0,0.0,1059
Small Items,CS- Mop for Maxi,,0.0,0.0,1060
Small Items,CS- Mop Head,,0.0,0.0,1061
Small Items,CS- Scotchbrite Scrub,,0.0,0.0,1062
Small Items,CS- Scouring Pad 6s,,0.0,0.0,1063
Small Items,CS- Storage Box w/ Lid 38cm,,0.0,0.0,1064
Small Items,CS- Toilet Brush w/ Holder,,0.0,0.0,1065
Small Items,CS- Trash Bag,L) (CS- Trash Bag (L) 10pcs/ Pack,0.0,0.0,1066
Small Items,CS - ASTB1200,"ASTB1200 Mop Handle, Yellow",0.0,15.0,1067
Small Items,CS - Air Freshener 300ml,Air Freshener 300ml,0.0,0.0,1068
Small Items,CS - Albatross,Albatross Deodorant 100g w/ Holder,0.0,0.0,1069
Small Items,CS - Broom L,Broom (Lanot),0.0,0.0,1070
Small Items,CS - Broom T,Broom (Tukog),0.0,0.0,1071
Small Items,CS - Caustion Sign,Caution Sign,0.0,0.0,1072
Small Items,CS - Cleaning Brush,,0.0,0.0,1073
Small Items,CS - Cleaning Towels,B) (CS - Cleaning Towels (B),0.0,0.0,1074
Small Items,CS - Cleaning Towels,G) (CS - Cleaning Towels (G),0.0,0.0,1075
Small Items,CS - Detergent Powder,Detergent Powder,0.0,0.0,1076
Small Items,CS - Door Mat,Door Mat,0.0,0.0,1077
Small Items,CS - Floor Squeegee,,1.0,0.0,1078
Small Items,CS - Hand Soap,Hand Soap 500ml,0.0,0.0,1079
Small Items,CS - Hanger Multi- Pants,,0.0,0.0,1080
Small Items,CS - Linen Cloth,Linen Cloth -White,0.0,0.0,1081
Small Items,CS - Linen Rollers,Lint Rollers (scot bright),0.0,0.0,1082
Small Items,CS - Mop Scrub Squeezer,,0.0,0.0,1083
Small Items,CS - Mop Set,Mop Head with Handle (Set),0.0,0.0,1084
Small Items,CS - Mop Squeezer,,0.0,3.0,1085
Small Items,CS - Push Broom,,0.0,0.0,1086
Small Items,CS - Rotating Mop,,1.0,0.0,1087
Small Items,CS - Rubber Mat,Rubber Mat,0.0,0.0,1088
Small Items,CS - Soap Dispenser,,0.0,0.0,1089
Small Items,CS - SPAN Klin-O 1803,Dishwashing Machine Detergent,0.0,0.0,1090
Small Items,CS - SPAN Rinse-2303,Rinse-Aid for Dishwashing Machine,0.0,0.0,1091
Small Items,CS - Swatter,Mosquito Swatter,0.0,0.0,1092
Small Items,CS - Trash Bag,Small) (CS - Trash Bag (Small) 10pcs / pack,0.0,0.0,1093
Small Items,CS - Trash Can,Foot Operated) (CS - Trash Can ( Foot Operated) Small,0.0,0.0,1094
Small Items,CS - Trash Can 120L,,0.0,0.0,1095
Small Items,CS - Trash Can 22L,Trash Can 22L,0.0,0.0,1096
Small Items,CS - Trash Can 40L,Trash can Plastic 40L,1.0,0.0,1097
Small Items,CS - Trash Can 42L,Trash Can 42L,0.0,0.0,1098
Small Items,"CS - Trash Can, 20L","Trash Can, 20L",0.0,3.0,1099
Small Items,CS - Wet Floor Sign,,2.0,0.0,1100
Small Items,CS - Wiper,Glass Wiper Extendable,0.0,0.0,1101
Small Items,CSB-350,Stainless Stock Pot - Capacity 36L,0.0,0.0,1102
Small Items,CSB-400,Stainless Stock Pot - Capacity 50L,0.0,0.0,1103
Small Items,Cup Holder & Lid Organizer,,3.0,0.0,1104
Small Items,DAHUA-MicroSD Memory Card,,11.0,0.0,1105
Small Items,Dexin Calculator,,2.0,0.0,1106
Small Items,Digital Pricing Scale 6kg,Digital Pricing Scale 6kg Capacity,0.0,0.0,1107
Small Items,Digital SS Platfrom Scale 100kg,Digital SS Platfrom Scale 100kg Waterproof,0.0,0.0,1108
Small Items,Digital timer,,4.0,0.0,1109
Small Items,Digital Weighing Scale 150kg,Digital Weighing Scale 150kg Platform,0.0,0.0,1110
Small Items,Digital Weighing Scale 5kg,,3.0,0.0,1111
Small Items,Digital Weighing Scale 60kg PD,Digital Weighing Scale 60kg (P.Donuts),0.0,0.0,1112
Small Items,Double Boiler 20qt,,0.0,0.0,1113
Small Items,Double Sided Foam Tape,,4.0,0.0,1114
Small Items,Dough Cutter-Plastic,,8.0,0.0,1115
Small Items,Dough Cutter,Electrolysis) (Dough Cutter (Electrolysis) SS,0.0,0.0,1116
Small Items,Electric Sauce Pump 2.5L,,0.0,0.0,1117
Small Items,Emergency Light,,6.0,0.0,1118
Small Items,"F- Bed Foam, Single",,0.0,0.0,1119
Small Items,"F- Bed Frame, Single",,0.0,0.0,1120
Small Items,F- Bedsheet w/ Comforter,FL- Bedsheet w/ Comforter,0.0,0.0,1121
Small Items,F- First Aid Kit Cabinet,,0.0,0.0,1122
Small Items,F- Foldable Table,,0.0,0.0,1123
Small Items,F- Ironing Board,,0.0,0.0,1124
Small Items,F- Pillow B1T1,,0.0,0.0,1125
Small Items,F - Chair Wooden,Chair Wooden,0.0,0.0,1126
Small Items,F - Managers Chair,Managers Chair,0.0,0.0,1127
Small Items,F - Office Chair,Office Chair,0.0,0.0,1128
Small Items,F - Office Table,Office Table,0.0,0.0,1129
Small Items,F - Plastic Chair,Plastic Chair,0.0,0.0,1130
Small Items,F - Plastic Table,Plastic Table,0.0,0.0,1131
Small Items,F - Table,Square Table (wooden),0.0,0.0,1132
Small Items,Fiber cloth towel,B) 11x11 (Fiber cloth towel (B) 11x11,8.0,0.0,1133
Small Items,Fiber cloth towel,blue) (Fiber cloth towel (blue),0.0,0.0,1134
Small Items,Fiber cloth towel,G) 11x11 (Fiber cloth towel (G) 11x11,5.0,0.0,1135
Small Items,Fiber cloth towel,green) (Fiber cloth towel (green),6.0,0.0,1136
Small Items,Fiber cloth towel,R) 11x11 (Fiber cloth towel (R) 11x11,5.0,0.0,1137
Small Items,Fiber cloth towel,red) (Fiber cloth towel (red),0.0,0.0,1138
Small Items,Fiber cloth towel,Y) 11x11 (Fiber cloth towel (Y) 11x11,5.0,0.0,1139
Small Items,Fiber clothtowel,yellow) (Fiber clothtowel (yellow),0.0,0.0,1140
Small Items,"Fine Mesh Sifter 12""",,0.0,0.0,1141
Small Items,"Fine Mesh Sifter 3""",,0.0,0.0,1142
Small Items,"Fine Mesh Sifter 6""",,0.0,0.0,1143
Small Items,Fire Ex,CO2) (Fire Ex (CO2) Model B&C,0.0,0.0,1144
Small Items,Fire Extinguisher 10lbs.,10lbs. Dry Chem. Fire Extinguisher,3.0,0.0,1145
Small Items,Fire Extinguisher Dry Chem Refi,Fire Extinguisher Dry Chem Refill 10lbs,0.0,0.0,1146
Small Items,First Aid Kit Set,,2.0,0.0,1147
Small Items,Flat Screen SS 40x60cm,,0.0,0.0,1148
Small Items,Flour Sieve FS-12,,0.0,0.0,1149
Small Items,Fly Trap,Fly Trap 6W Wall Mount Insect Trap,2.0,0.0,1150
Small Items,Fly Trap 8W,,1.0,0.0,1151
Small Items,Fly Trap Killer,Daimaru BT 2x6 Black,0.0,0.0,1152
Small Items,Fly Trap light,,0.0,0.0,1153
Small Items,Flyers,,0.0,0.0,1154
Small Items,Flyers for St.Max,,0.0,0.0,1155
Small Items,Foil Tube,Alu. Ventilation Ducting Foil Tube,0.0,0.0,1156
Small Items,Foldable Ladder 20ft,,0.0,0.0,1157
Small Items,Folder - S,,10.0,0.0,1158
Small Items,Food Grade Grease,,0.0,4.0,1159
Small Items,Gas stove double burner,asahi) (Gas stove double burner (asahi),0.0,0.0,1160
Small Items,Generic Cable Tester,,0.0,0.0,1161
Small Items,Glue Trap,,0.0,2125.0,1162
Small Items,GN 1/1 Pans 201SS,GN 1/1* 65mmh Pans 201SS 1.2mm,0.0,0.0,1163
Small Items,GN 1/4 * 100mm 304,"GN Pans 1/4x100mm, European Style SS304",0.0,0.0,1164
Small Items,GN 1x100mmH SS304,GN 1x100mmH SS304 - 1.2mm,0.0,0.0,1165
Small Items,GN Pans 1/2x100,,0.0,0.0,1166
Small Items,GN Pans 1/3 x 100,,0.0,0.0,1167
Small Items,GN Pans 1/4x100,,0.0,0.0,1168
Small Items,GN Pans 1/6,GN Pans 1/6 x 100,0.0,0.0,1169
Small Items,GN Pans 1/9x100,,0.0,0.0,1170
Small Items,GN Pans 1x100,,11.0,0.0,1171
Small Items,Grease Trap 100x60x40cm,,0.0,0.0,1172
Small Items,Grease Trap 140x60x40cm,,0.0,0.0,1173
Small Items,Grease Trap 800x60x40cm,,0.0,0.0,1174
Small Items,Grease Trap 80x55x40cm,,0.0,0.0,1175
Small Items,Hair Dryer,,0.0,0.0,1176
Small Items,Hand Brush,,4.0,0.0,1177
Small Items,Hanger for Fire Extinguisher,,0.0,0.0,1178
Small Items,Hi Ball Glass,,0.0,0.0,1179
Small Items,Highlighter,per pack) (Highlighter ( per pack),1.0,0.0,1180
Small Items,HK- Alarm Clock,,0.0,0.0,1181
Small Items,HK- Ashtray,,0.0,0.0,1182
Small Items,"HK- Bottle Spray, 500ml",,0.0,0.0,1183
Small Items,HK- Caution Sign,,0.0,0.0,1184
Small Items,HK- Cleaning Sign,,0.0,0.0,1185
Small Items,HK- Face Mask,,0.0,0.0,1186
Small Items,HK- Fire Exit Sign,,0.0,0.0,1187
Small Items,HK- Flash Light,,0.0,0.0,1188
Small Items,HK- Green Tea,,0.0,0.0,1189
Small Items,HK- Hairnet,,0.0,0.0,1190
Small Items,HK- Laundry Basket,,0.0,0.0,1191
Small Items,HK- Milk,,0.0,0.0,1192
Small Items,HK- No Smoking Sign,,0.0,0.0,1193
Small Items,"HK- Slipper, White",,0.0,0.0,1194
Small Items,HK- Suction Hook,,0.0,0.0,1195
Small Items,HK- Sugar Brown,,0.0,0.0,1196
Small Items,HK- Toilet Sign,,0.0,0.0,1197
Small Items,HK - Air Freshener,,0.0,0.0,1198
Small Items,HK - Biscuits,,0.0,0.0,1199
Small Items,HK - Books and Magazines,,0.0,0.0,1200
Small Items,HK - Chef Apron,,0.0,0.0,1201
Small Items,HK - Detergent Floral,,0.0,0.0,1202
Small Items,HK - Detergent Powder,,0.0,0.0,1203
Small Items,HK - Electric Kettle 1.8L,,0.0,0.0,1204
Small Items,HK - Fabcon,,0.0,0.0,1205
Small Items,HK - Furniture Polish,,0.0,0.0,1206
Small Items,HK - Insectisides Citrus Lemon,,0.0,0.0,1207
Small Items,HK - Jumpsuit Uniform L,,0.0,0.0,1208
Small Items,HK - Jumpsuit Uniform XL,,0.0,0.0,1209
Small Items,HK - Liquid Detergent,,0.0,0.0,1210
Small Items,HK - Multipurpose Cleaner,,0.0,0.0,1211
Small Items,HK - Safety Boots,,0.0,0.0,1212
Small Items,HK - Safety Googles,,0.0,0.0,1213
Small Items,HK - Safety Jacket L,,0.0,0.0,1214
Small Items,HK - Storage Container,,0.0,0.0,1215
Small Items,HK - Tile & Bowl Cleaner,,0.0,0.0,1216
Small Items,Ice Cooler Box 15L,,3.0,0.0,1217
Small Items,Induction Pan,,3.0,0.0,1218
Small Items,Industrial exhaust fan 12' blad,Industrial exhaust fan 12' blade 220v,0.0,0.0,1219
Small Items,Iron steamer,,0.0,0.0,1220
Small Items,IT- CCTV Tenda CT3,"CCTV Tenda CT3, 1080P Outdoor Bullet Wifi Camera",2.0,0.0,1221
Small Items,IT- Electronic Cash Drawer,Electronic Cash Drawer,4.0,0.0,1222
Small Items,"IT- Lenovo Ideatab 11""",8gb/128gb Blue,0.0,0.0,1223
Small Items,IT- Memory Card,San Disk128GB) (Memory Card (San Disk microSD 128GB),1.0,0.0,1224
Small Items,IT- POS Tablet Cover,"POS Tablet Cover, Huwaie T10",0.0,0.0,1225
Small Items,IT- POS Tablet Stand,POS Tablet Stand,0.0,0.0,1226
Small Items,IT- POS Tablet w/ Sim,MI) (POS Tablet (Mi) Pad 2 6GB / 128Ram,0.0,0.0,1227
Small Items,IT- TF Card 28GB for cctv,02-TF Card 28GB for cctv,0.0,0.0,1228
Small Items,IT- Thermal Printer,Thermal Printer (Bluetooth Printer),0.0,0.0,1229
Small Items,IT- USB 3.2 Flash Drive 32gb,Brand: Hikvision,0.0,0.0,1230
Small Items,IT - A314-36P-C7HC,Acer Aspire 3,0.0,0.0,1231
Small Items,IT - AL14,Acer Aspire Lite 8gb 512gb,0.0,0.0,1232
Small Items,IT - DVR,Hikvision DVR,0.0,0.0,1233
Small Items,IT - Kingston SD Card 128gb,Kingston SD Card 128gb,0.0,0.0,1234
Small Items,IT - Switch,Tplink 24Port Gigabit Switch,0.0,0.0,1235
Small Items,IT - Tablet Stand,POS Tablet w/ Stand,6.0,0.0,1236
Small Items,IT - 128gb SSD,128 GB SSD Sata Storage,0.0,0.0,1237
Small Items,IT - 1TB SSD,1 TB SSD SATA Storage,0.0,0.0,1238
Small Items,IT - 2 MP Camera,2 MP Indoor Fixed Dome Camera,0.0,0.0,1239
Small Items,IT - 2 MP IR Camera,2MP IR Dome Indoor Camera,0.0,0.0,1240
Small Items,IT - 43A4GS,"Hisense 43"" Full HD Smart TV",0.0,0.0,1241
Small Items,IT - 4TB HDD,4TB HDD,0.0,0.0,1242
Small Items,IT - 512Gb Sata SSD,512Gb Sata SSD,0.0,0.0,1243
Small Items,IT - 8 GB DDR3 Memory,8 GB DDR3 Memory,0.0,0.0,1244
Small Items,IT - 8 GB DDR4 Memory,8 GB DDR4 Memory,0.0,0.0,1245
Small Items,IT - A314-36P-C6A6,Acer Aspire 3,0.0,0.0,1246
Small Items,IT - AL-14-51M,Acer Aspire Lite AL-14-51M,0.0,0.0,1247
Small Items,IT - Asus Core I3,Laptop Asus Core I3 12th gen 8gb ram 256gb Storage,0.0,0.0,1248
Small Items,IT - Asus Core i3-1215U,ASUS i3-1215U/8gb/512gb,0.0,0.0,1249
Small Items,IT - Asus Core i3-1315,Asus Core i3-1315,0.0,0.0,1250
Small Items,IT - Bluetooth Receipt Printer,Bluetooth Receipt Printer,0.0,0.0,1251
Small Items,IT - CCTV Camera,WIFI CCTV Camera 360 Degrees 3D Panoramic,0.0,0.0,1252
Small Items,IT - CCTV Camera,Digital Mini) (CCTV FullHD 1080p Digital Mini PTZ Camera,0.0,0.0,1253
Small Items,IT - CCTV Camera,Hisee) 5mps (CCTV Camera (Hisee) 5mps,0.0,0.0,1254
Small Items,IT - CF-E313AC,Comfast CF-E313AC Antenna,0.0,0.0,1255
Small Items,IT - CH9,CCTV Tenda CH9,16.0,0.0,1256
Small Items,IT - Charger for Laptop,Charger for Laptop,0.0,0.0,1257
Small Items,IT - Computer R5,AMD Ryzen 5,0.0,0.0,1258
Small Items,IT - Computer Set 8gb,"Computer Set 8Gb Ram, 500Gb SSD",0.0,0.0,1259
Small Items,IT - Computer Set i3,Computer Set i3 8gb DDR4-3200,0.0,0.0,1260
Small Items,IT - Computer Set i5,Computer Set i5 DDR4-3200 6gb S,0.0,0.0,1261
Small Items,IT - Computer Set R3,AMD Ryzen 3 8gb DDR4-240gb,0.0,0.0,1262
Small Items,IT - Computer Set R5,Computer AMD Ryzen 5 Pro 4650G,0.0,0.0,1263
Small Items,IT - CP Vivo Y27,Vivo Y27 8gb ram 128gb Storage,0.0,0.0,1264
Small Items,IT - CP Xiaomi A3,Xiaomi Redmi A3 - Black,0.0,0.0,1265
Small Items,IT - Crimping Tool,Generic Crimping Tool 3in1,0.0,0.0,1266
Small Items,IT - DDR3 4Gb Ram,DDR3 4GB Ram,0.0,0.0,1267
Small Items,IT - External Drive 1TB,Transcend 1 TB ESD310S USB 3.2 Type A/Type C,0.0,0.0,1268
Small Items,IT - Fiber Media Con,"Gigabit, 5V 2A",0.0,0.0,1269
Small Items,IT - File Rack,File Rack,0.0,0.0,1270
Small Items,IT - Flash Drive 128gb,Hikvision Flash Drive 128 3.0,0.0,0.0,1271
Small Items,IT - Flash Drive 256gb,Kingston Flash Drive 256gb,0.0,0.0,1272
Small Items,IT - HP Core I3,Laptop HP Core I3 8 GB RAM 512GB Storage,0.0,0.0,1273
Small Items,IT - HP Smart Tank 210 Printer,,0.0,0.0,1274
Small Items,IT - HSA6-55.OMP,Wireless HD Smart Camera,0.0,0.0,1275
Small Items,IT - Kingston Flash Drive 128gb,,0.0,0.0,1276
Small Items,IT - L121,Epson L121 Printer,0.0,0.0,1277
Small Items,IT - L3210,Epson L3210 Printer,0.0,0.0,1278
Small Items,IT - L3250,Epson Printer L3250,0.0,0.0,1279
Small Items,IT - L5290,Inkstand - Printer with ADF,0.0,0.0,1280
Small Items,IT - Lapel,Wireless Lapel,0.0,0.0,1281
Small Items,IT - Lenovo Ideapad,Lenovo Ideapad 8gb 512gb,0.0,0.0,1282
Small Items,IT - Lexar,Lexar NM160 1tb SSD,0.0,0.0,1283
Small Items,IT - Lexar 1TB SL300,Portable External SSD,0.0,0.0,1284
Small Items,IT - Memoru Card 64gb,Micro SD (Memory Card 64GB),0.0,0.0,1285
Small Items,IT - Memory Card 128gb S,SD Memory Card 128GB - Sandisk Brand,0.0,0.0,1286
Small Items,IT - Microphone,Wireless Conference Microphone,0.0,0.0,1287
Small Items,"IT - Monitor 21.5""","Computer Monitor 21.5""",0.0,0.0,1288
Small Items,IT - Motherboard,Asus Prime A520M-K,0.0,0.0,1289
Small Items,IT - MSI Laptop,MSI Laptop,0.0,0.0,1290
Small Items,IT - Prepaid Wifi,Prepaid Wifi,0.0,0.0,1291
Small Items,IT - Processor,AMD Ryzen 3 3200G 3.6Hz,0.0,0.0,1292
Small Items,IT - Projection Screen,Projection Screen Auto Roll Up,0.0,0.0,1293
Small Items,IT - Reader,USB & OTG Card Reader,0.0,0.0,1294
Small Items,IT - Realme Techlife Pad,NEO LTE 8gb + 256gb,0.0,0.0,1295
Small Items,IT - RG-EG105 V2,RG-EG105G V2 Dual Wan Router,0.0,0.0,1296
Small Items,IT - RJ45 Cap,"RJ45 Cap, Blue",0.0,0.0,1297
Small Items,IT - RJ45 Connector,"Transparent, Passthru",0.0,0.0,1298
Small Items,IT - S015632,Epson S015632 Ribbon for LX310,0.0,0.0,1299
Small Items,IT - SD Card 32gb,Sandisk Extreme 32GB SD Card,0.0,0.0,1300
Small Items,IT - Server Rack,Server Rack,0.0,0.0,1301
Small Items,IT - Server Set,Server Set,0.0,0.0,1302
Small Items,IT - SSD 250gb,Kingston 250gb SSD,0.0,0.0,1303
Small Items,IT - SSD Gray,Orico SSD Enclosure - Gray,0.0,0.0,1304
Small Items,IT - Tablet Galaxy,"POS Tablet , Galaxy Tab",0.0,0.0,1305
Small Items,IT - Tablet Stand,Brand: Bavin,3.0,0.0,1306
Small Items,IT - Tablet Xiaomi,"POS Table, Xiaomi Pad",0.0,0.0,1307
Small Items,IT - Tool Kit,Fiber Tool Kit Regular,0.0,0.0,1308
Small Items,IT - Universal Notebook Adapter,Universal Notebook Adapter,0.0,0.0,1309
Small Items,IT - UTP Cable 0.51,"UT Cable,305M, CCA 0.51mm",0.0,0.0,1310
Small Items,IT - UTP Cable 0.53,"UTP Cable 305M, CCA 0.53mm",0.0,0.0,1311
Small Items,IT - Video Balun,Video Balun,0.0,0.0,1312
Small Items,IT - ZKTeco Biometrics,ZKTeco Biometrics,0.0,0.0,1313
Small Items,IT - CCTV Camera 3mps,CCTV Camera (Hisee) 3mps,0.0,0.0,1314
Small Items,IT_T-Force 256gb SSD,,0.0,0.0,1315
Small Items,K - Analog Scale 12kg,Weighing Scale 12kg - Analog,0.0,0.0,1316
Small Items,Keypad Phones - IT2166,,0.0,0.0,1317
Small Items,Kitchen Scissor,,4.0,0.0,1318
Small Items,KS- ASJZ12 Tong,"ASJZ12 Tong (Heat Resistance) 12""",0.0,0.0,1319
Small Items,KS- Cutlery,,0.0,0.0,1320
Small Items,KS - Scale 10kg R,"Digital Weighing ScaleRound,10kg",0.0,0.0,1321
Small Items,KS - 1/2*10 Cover Only,1/2*10 GN Pans Cover only,0.0,0.0,1322
Small Items,KS - 1/6*10 Cover Only,1/6*10 GN Pans Cover only,0.0,0.0,1323
Small Items,KS - 1/9*10 Cover Only,1/9*10 GN Pans Cover only,0.0,0.0,1324
Small Items,KS - 18 Tier,"18 Tier Baking Tray Rack, Closed Type Alu",0.0,0.0,1325
Small Items,KS - Analog Scale 15kg,Weighing Scale 15kg - Analog,0.0,0.0,1326
Small Items,KS - Analog Scale 20kg,Weighing Scale 20kg - Analog,0.0,1.0,1327
Small Items,KS - Analog Scale 60kg,Weighing Scale 60kg - Analog,2.0,1.0,1328
Small Items,KS - ATZ-B20,Flat Spring Scale 20kg,0.0,9.0,1329
Small Items,KS - ATZ-B60,Flat Spring Scale 60kg,0.0,1.0,1330
Small Items,KS - Bag Sealer,Bag Sealer Dispenser,2.0,0.0,1331
Small Items,KS - Bar Stool,"Corbin Bar Stool , Steel",0.0,0.0,1332
Small Items,KS - Baro,Empty Baro 50L,3.0,0.0,1333
Small Items,KS - Basket 10L,Fryer Basket 10L,1.0,0.0,1334
Small Items,KS - Basket 11L,Electric Fryer 11L,0.0,11.0,1335
Small Items,KS - Blue Crates,Bread Crates Blue,0.0,0.0,1336
Small Items,KS - Blue Crates Cake,Blue Cake Crates,0.0,12.0,1337
Small Items,"KS - Bowl 12""",Bowl 12inch (SS),0.0,0.0,1338
Small Items,KS - Bowl 50cm,Bowl Stainless 50cmx17cm,0.0,0.0,1339
Small Items,KS - Bowl 60cm,Bowl Stainless 60cmx20cm,0.0,0.0,1340
Small Items,"KS - Bowl 9""",Bowl 9 inch (SS),0.0,0.0,1341
Small Items,KS - Bread Knife,Bread Knife,3.0,0.0,1342
Small Items,KS - Bussing Bag 2,Bussing Belt - 3 Pocket,8.0,0.0,1343
Small Items,KS - Cake Box 20cm,Plastic Cake Box 20.5x21x6cm,0.0,0.0,1344
Small Items,KS - Cake Box 22cm,Plastic Cake Box 22.5x11x7.2cm,0.0,1899.0,1345
Small Items,KS - Can Opener,Can Opener,0.0,0.0,1346
Small Items,KS - Carving Fork,Carving Fork,12.0,0.0,1347
Small Items,KS - Cheese Grater,Cheese Grater,0.0,0.0,1348
Small Items,KS - Chef Knife,"Chef Knife 12"" HACCP",0.0,0.0,1349
Small Items,KS - Chef Knife CK-12,Chef Knife CK-12,0.0,0.0,1350
Small Items,KS - Chef Knife CK-14,Chef Knife CK-14,0.0,0.0,1351
Small Items,KS - Chef Torch,Chef Torch - Butane Refill,0.0,0.0,1352
Small Items,KS - Chef Torch GT,Chef Torch - Gun Type,0.0,0.0,1353
Small Items,KS - Chopping Board B,Chopping Board Blue,0.0,0.0,1354
Small Items,KS - Chopping Board S,Chopping Board Small,0.0,0.0,1355
Small Items,KS - Chopping Board W,Chopping Board White,0.0,0.0,1356
Small Items,KS - Collander,Collander with wooden Handle,0.0,0.0,1357
Small Items,"KS - Cooking Pan, Alu","Cooking Pan, Alu",0.0,0.0,1358
Small Items,KS - Cooking Thermometer,Kitchen Cooking Thermometer,0.0,0.0,1359
Small Items,KS - Cookware Fry Pan,Cookware - Fry Pan (Non-stick),0.0,0.0,1360
Small Items,KS - Cooler Box,Cooler Box (Orocan Brand),0.0,0.0,1361
Small Items,KS - CSS-2,Chef Scissors CSS-2,0.0,0.0,1362
Small Items,KS - Cup,Cup / Baso,0.0,0.0,1363
Small Items,KS - Cup and Saucer,"Cup and Saucer, White Ceramic",0.0,0.0,1364
Small Items,KS - Cutter SS,Cutter SS,0.0,0.0,1365
Small Items,KS - Cutting Board R,"Cutting Board PP , HACCP Rect.",1.0,0.0,1366
Small Items,KS - Deltatrak 11407,Thermometer - Lollipop Brand: Deltatrak 11047,0.0,0.0,1367
Small Items,KS - Digital Scale 5kg,,5.0,0.0,1368
Small Items,KS - Digital Wall Clock,Digital Wall Clock,0.0,0.0,1369
Small Items,KS - Dish Cont,Dish Storage Containe,0.0,0.0,1370
Small Items,KS - Fly Trap 16W,Daimaru Fly Trap 16W,0.0,0.0,1371
Small Items,KS - Food Scoop,"Food Scoop Plastic, Big",0.0,0.0,1372
Small Items,KS - Fruit Peeler,Fruit Peeler,0.0,0.0,1373
Small Items,KS - Glassware,,0.0,0.0,1374
Small Items,KS - Gloves,Disposable Gloves,0.0,0.0,1375
Small Items,KS - Gloves B,Kitchen Gloves - Big,0.0,0.0,1376
Small Items,KS - Gloves M,Kitchen Gloves - Medium,0.0,0.0,1377
Small Items,KS - Gloves S,Kitchen Gloves - Small,0.0,0.0,1378
Small Items,KS - Gloves V,Vinyl Gloves,0.0,0.0,1379
Small Items,KS - GN 1/1 Pan no cover,GN 1/1*10 Pan no cover,0.0,0.0,1380
Small Items,KS - GN 1/2 Pan,GN 1/2*10 Pan with cover,11.0,0.0,1381
Small Items,KS - GN 1/4 Pan,01-GN 1/4*10 Pan with cover,30.0,0.0,1382
Small Items,KS - GN 1/6 Pan,GN 1/6*10 Pan with cover,6.0,0.0,1383
Small Items,KS - GN 1/9 Pan,GN 1/9*10 Pan with cover,0.0,0.0,1384
Small Items,KS - Hairnet,Hairnet,0.0,0.0,1385
Small Items,KS - Hat,Kitchen Hat,0.0,0.0,1386
Small Items,KS - Ice Box,Ice Box,0.0,0.0,1387
Small Items,KS - Ice Scooper Plastic,Ice Scooper Plastic,0.0,0.0,1388
Small Items,KS - Kitchen Timer,"Kitchen Timer ,Battery operated",0.0,0.0,1389
Small Items,"KS - Knife 8""","Kitchen Knife 8""",0.0,0.0,1390
Small Items,KS - Landing Pallet,Landing Pallet Flrs Black,2.0,0.0,1391
Small Items,KS - Mandolin Slicer,Mandolin Slicer,0.0,0.0,1392
Small Items,KS - Masher,Potato Masher-SS,0.0,0.0,1393
Small Items,KS - Measuring Cup,Measuring Cup,0.0,0.0,1394
Small Items,KS - Measuring Cup Set,Measuring Cup Set,6.0,0.0,1395
Small Items,KS - Measuring Cup SS,Measuring Cup SS,0.0,0.0,1396
Small Items,KS - Measuring Spoon P,Measuring Spoon (Plastic),0.0,0.0,1397
Small Items,KS - Measuring Spoon Set,Measuring Spoon Plastic (Set),0.0,0.0,1398
Small Items,KS - Microwavable Containers,icrowavable Containers,0.0,0.0,1399
Small Items,KS - Milk Container,"Milk Container, 500ml",12.0,0.0,1400
Small Items,KS - Mug,Mug,0.0,0.0,1401
Small Items,KS - Mug R,Mug Color Red,0.0,0.0,1402
Small Items,KS - Orange Crates,Bread Crates w Logo - Orange,0.0,0.0,1403
Small Items,KS - Pail S 10L,Pail Small 10L,1.0,35.0,1404
Small Items,KS - Pail SS 10L,Pail - Stainless 12 In - 10L Capacity,0.0,0.0,1405
Small Items,KS - Perforated Trays,Perforated Trays 40x60cm,0.0,0.0,1406
Small Items,KS - Pitcher,Measuring Pitcher,0.0,0.0,1407
Small Items,KS - Pitcher 1L,"Measuring Pitcher, 1L",4.0,0.0,1408
Small Items,KS - Pitcher 2L,"Measuring Pitcher, 2L",0.0,0.0,1409
Small Items,KS - Pizza Stone,605x600x15mm,0.0,2.0,1410
Small Items,KS - Plastic Box,Plastic Box,0.0,0.0,1411
Small Items,KS - Plastic Cont 6',"Plastic Container 6""x6""x10""",0.0,0.0,1412
Small Items,KS - Plastic Cont F,Plastic Containers - Filling,0.0,0.0,1413
Small Items,KS - Plastic Cont T,Plastic Container -Toppings,0.0,0.0,1414
Small Items,KS - Plastic Cup,Plastic Cup,0.0,0.0,1415
Small Items,KS - Plastic Mat,"Plastic Mat 90x80""",0.0,0.0,1416
Small Items,KS - Plastic Plate,Plastic Plate,0.0,0.0,1417
